stationid,dt_placeme,MUNICIPALITY,PROVINCE,TP_TRAP,N_POOL,culex,POS_WN,ndvi,ndwi,ndmi,ndbi,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndmi_mean,ndmi_std,ndbi_mean,ndbi_std,lst_day,lst_night,acc_rainfall_1week,acc_rainfall_2week2,acc_rainfall_jan,LST_Jan_mean,LST_Feb_mean,LST_Mar_mean,LST_Apr_mean,image,date,diff_in_days_indices,lst_day_image,lst_day_date,diff_in_days_lst_day,lst_night_image,lst_night_date,diff_in_days_lst_night,WC_L_1km,W_area_1km,DEM_1000,Aspect_1000,Slope_1000,Coast_dist_1000,WC_dist_1000,Flow_acc_1000,x,y
10,2020-06-29,Gazzo,Padova,CDC-CO2,4,390,0,0.628170046186421,-0.344786669426293,0.245809561548774,-0.245809561548774,0.5288151712598811,0.121848439878309,-0.30871713919774,0.105511535936747,0.19624512910092606,0.116111413356956,-0.19624512910092606,0.116111413356956,15282,14710,0.0,0.0,0.0,13966.421052631598,14297.277777777801,14502.416666666699,14919.0,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,2,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,0,MODIS_MOD11A1_2020-06-27_006.tif,2020-06-27,2,5096.867338,2466.041522,31.0,88.212029,2.488173,46648.046875,431.0,0.061692,11.6708414341144,45.5593588296908
397,2020-06-29,Padova,Padova,Gravid Trap,1,5,0,0.39885863141540506,-0.291115246950856,0.114558937887369,-0.114558937887369,0.4390537511441789,0.06999477978268699,-0.314557005743643,0.024343368664137,0.130218510524466,0.07369362110917001,-0.130218510524466,0.07369362110917001,15491,14749,2.9,32.649967,409.216534,13939.833333333301,14286.4375,14504.176470588201,15032.1818181818,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,2,MODIS_MOD11A1_2020-06-27_006.tif,2020-06-27,2,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,0,,,,,,,,,11.897642,45.351147
320,2020-07-01,Ronco all'Adige,Verona,Gravid Trap,1,37,0,0.36200544694132897,-0.328399503717854,0.049302001344834014,-0.049302001344834014,0.516223358048454,0.128635000517617,-0.225996724810008,0.104071223756815,0.26444361424892,0.143989623598994,-0.26444361424892,0.143989623598994,15347,14804,16.1,23.1,415.383446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
399,2020-07-01,Verona,Verona,CDC-CO2,1,38,0,0.550054563552077,-0.287561837462361,0.22316573558873395,-0.22316573558873395,0.436628812734066,0.152933657176171,-0.238727666326662,0.061715196749031,0.174221650893686,0.079833035884642,-0.174221650893686,0.079833035884642,15309,14691,31.85,54.65,426.116496,14075.933333333302,14319.2941176471,14558.6875,15103.0,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,,,,,,,,,10.8808,45.4572
227,2020-07-01,Ceneselli,Rovigo,CDC-CO2,2,185,0,0.630934746587125,-0.34930164054730795,0.29109385574144203,-0.29109385574144203,0.607280351834568,0.08134096715551,-0.301024562202341,0.051123186704946005,0.306195367846932,0.069559848809205,-0.306195367846932,0.069559848809205,15373,14701,0.4,0.5,331.233356,13978.7692307692,14386.315789473701,14657.9230769231,15037.2631578947,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,1112.925368,68.94013299999999,8.0,16.267389,5.264714,68466.375,794.0,3.1560740000000003,11.37895,45.005233000000004
350,2020-07-01,Villanova del Ghebbo,Rovigo,CDC-CO2,1,70,0,0.421463385297182,-0.33997107227450496,0.078227959307371,-0.078227959307371,0.44272542711487,0.14741590403473,-0.31668256779972,0.043669450161991,0.124564326408877,0.101270148105762,-0.124564326408877,0.101270148105762,15496,14728,1.65,3.8,345.050016,13897.1333333333,14264.625,14608.25,15073.8181818182,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,2970.375999,0.0,4.0,137.15055800000002,2.537391,47087.796875,568.0,0.548724,11.640704,45.063327
195,2020-07-01,Nogarole Rocca,Verona,CDC-CO2,9,825,0,0.408116461180764,-0.124986067604986,0.24844543706931504,-0.24844543706931504,0.40828837118048494,0.121304349547498,-0.118595653208505,0.201995794526975,0.25309750007742104,0.143369752337414,-0.25309750007742104,0.143369752337414,15331,14766,9.6,14.1,322.916721,14024.571428571398,14380.7333333333,14536.0,15089.9473684211,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,0.0,0.0,36.0,145.509659,1.6496369999999998,102690.539063,3076.0,0.000641,10.8428362964231,45.2664499298647
361,2020-07-01,Villorba,Treviso,CDC-CO2,1,5,0,0.389710725270438,-0.31808469882231105,0.076647927968819,-0.076647927968819,0.463903005843657,0.10155676038359697,-0.24248309397250895,0.073153153931093,0.20008049031509695,0.073985912708412,-0.20008049031509695,0.073985912708412,15296,14761,6.7,40.85,492.48340700000006,14003.5,14285.5,14530.7333333333,15007.863636363601,LC08_L1TP_2020-06-28_01_T1.tif,2020-06-28,3,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-27_006.tif,2020-06-27,4,3209.643815,20159.187074,17.0,142.11546299999995,3.309368,21010.226563,290.0,205.2961,12.255492,45.700641
349,2020-07-01,Badia Polesine,Rovigo,CDC-CO2,2,164,0,0.6648615003598679,-0.248016804267661,0.4047443390596479,-0.4047443390596479,0.459939942942985,0.110710053855977,-0.319977684430292,0.041301302198366,0.15690263724020098,0.109705173071387,-0.15690263724020098,0.109705173071387,15525,14743,3.0,3.65,347.266663,13913.071428571398,14283.823529411799,14560.4666666667,15024.9523809524,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,484.993347,0.0,6.0,152.718231,1.164449,55921.31640599999,942.0,1.411671,11.50945,45.073324
320,2020-07-01,Ronco all'Adige,Verona,CDC-CO2,2,107,0,0.36200544694132897,-0.328399503717854,0.049302001344834014,-0.049302001344834014,0.516223358048454,0.128635000517617,-0.225996724810008,0.104071223756815,0.26444361424892,0.143989623598994,-0.26444361424892,0.143989623598994,15347,14804,16.1,23.1,415.383446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
381,2020-07-01,Villafranca Veronese,Verona,CDC-CO2,9,886,0,0.4247218802475821,-0.275496522462622,0.133286077449297,-0.133286077449297,0.496719558397366,0.106808207918852,-0.296397608895997,0.030044154797597,0.1954518731403,0.112781762320815,-0.1954518731403,0.112781762320815,15304,14633,21.6,31.35,347.383321,14036.4666666667,14373.066666666698,14575.8125,15014.0476190476,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,0.0,0.0,60.0,133.597183,3.073123,106738.109375,1919.0,15.33556,10.791083,45.332144
321,2020-07-01,Erbe,Verona,CDC-CO2,10,1217,0,0.16803682482091,-0.310014318301622,-0.068951495170558,0.068951495170558,0.36588150479476506,0.095845311592704,-0.26787318470981897,0.08950605636299197,0.096247417652407,0.11467061990978,-0.096247417652407,0.11467061990978,15329,14797,15.05,18.85,364.516622,13995.083333333301,14308.411764705901,14586.4444444444,15063.95,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,1844.303335,0.0,24.0,191.630127,4.18727,90552.265625,237.0,0.26040100000000005,11.000028,45.234662
379,2020-07-01,Oppeano,Verona,CDC-CO2,10,2240,0,0.6100882431815501,-0.126593520415749,0.421165576997576,-0.421165576997576,0.411113480013332,0.119419736792834,-0.27212839816960604,0.06913285602126401,0.134199394898799,0.13032163293687302,-0.134199394898799,0.13032163293687302,15437,14770,11.45,15.35,333.33339,13962.428571428602,14340.411764705901,14612.461538461499,15156.5,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,2023.881039,0.0,26.0,280.80712900000003,2.238147,80057.734375,22.0,2.561702,11.130067,45.292435
162,2020-07-01,Ficarolo,Rovigo,CDC-CO2,4,334,0,0.628079815574593,-0.33948992593508304,0.279121485844008,-0.279121485844008,0.529223848068781,0.119565341510658,-0.315699995696798,0.031377325132906,0.22238061047041,0.12282731105452803,-0.22238061047041,0.12282731105452803,15413,14730,4.05,4.35,348.900017,13938.153846153798,14309.9473684211,14559.2666666667,14963.7272727273,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,5718.854165,2136.132615,4.0,168.691177,2.663031,65291.12109400001,95.0,1.837928,11.4550278123559,44.963914442297494
319,2020-07-01,Occhiobello,Rovigo,CDC-CO2,1,34,0,0.22988873809470806,-0.249064375506053,0.016774497983327,-0.016774497983327,0.479123510323792,0.14922980337931,-0.28779960402423804,0.03738076295153,0.195940851011688,0.12749136608609402,-0.195940851011688,0.12749136608609402,15521,14753,2.3,2.9,362.066576,13937.1428571429,14327.529411764699,14637.916666666699,15014.428571428602,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,0,2872.162671,960.279743,4.0,156.554214,2.289426,57461.37890599999,450.0,10.79712,11.610336,44.916965999999995
339,2020-07-01,Montorso Vicentino,Vicenza,CDC-CO2,3,299,0,0.574352881698156,-0.320549031204805,0.263356889413752,-0.263356889413752,0.538217191750899,0.084090159781998,-0.285032013631469,0.019426204654877,0.244342165149716,0.077801166469427,-0.244342165149716,0.077801166469427,15550,14716,8.55,20.25,424.51651,14100.3529411765,14413.380952381001,14664.0,15072.347826087,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-29_006.tif,2020-06-29,2,3441.619286,59568.405009,70.0,125.790169,3.634502,63959.03515599999,625.0,0.044123,11.378061,45.491496000000005
399,2020-07-01,Verona,Verona,Gravid Trap,1,25,0,0.550054563552077,-0.287561837462361,0.22316573558873395,-0.22316573558873395,0.436628812734066,0.152933657176171,-0.238727666326662,0.061715196749031,0.174221650893686,0.079833035884642,-0.174221650893686,0.079833035884642,15309,14691,31.85,54.65,426.116496,14075.933333333302,14319.2941176471,14558.6875,15103.0,LE07_L1TP_2020-06-27_01_T1.tif,2020-06-27,4,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,1,,,,,,,,,10.8808,45.4572
337,2020-07-06,Minerbe,Verona,CDC-CO2,6,528,0,0.470447967257021,-0.308662402822924,0.170361402265905,-0.170361402265905,0.526095289026614,0.11371371052885,-0.31661220179986405,0.018199221467169,0.21666303998895295,0.099225627323801,-0.21666303998895295,0.099225627323801,15466,14491,35.0,48.95,360.516652,13960.166666666699,14285.411764705901,14610.0,15067.380952381001,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,6,4443.361512,1063.857194,18.0,42.442852,1.249051,63480.070313,401.0,0.377902,11.344430000000001,45.243415
9,2020-07-06,Papozze,Rovigo,CDC-CO2,2,130,0,0.739008209451234,-0.4117475832554149,0.29813641581924605,-0.29813641581924605,0.619332513823567,0.094647068761703,-0.368956463324504,0.03231411918134,0.235999882950493,0.08017805022112,-0.235999882950493,0.08017805022112,15564,14566,13.8,13.8,442.283403,13933.2666666667,14296.153846153798,14548.666666666699,14976.217391304299,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,0.0,127058.539582,0.0,314.995392,1.989008,22576.125,1091.0,5.638543,12.0495864728656,44.98614603604221
396,2020-07-06,Adria,Rovigo,CDC-CO2,3,212,0,0.7478342111769121,-0.353306602039654,0.371163423653889,-0.371163423653889,0.627744482740925,0.105756938225051,-0.30581322814701195,0.065132221339679,0.294950306534454,0.07862057617021499,-0.294950306534454,0.07862057617021499,15424,14540,25.8,25.95,446.583338,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,2497.253512,383480.417364,1.0,25.846041,3.072671,17573.574219,640.0,0.0,12.079125,45.054087
396,2020-07-06,Adria,Rovigo,CDC-CO2,3,212,0,0.7478342111769121,-0.353306602039654,0.371163423653889,-0.371163423653889,0.627744482740925,0.105756938225051,-0.30581322814701195,0.065132221339679,0.294950306534454,0.07862057617021499,-0.294950306534454,0.07862057617021499,15424,14540,25.8,25.95,446.583338,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,,,,,,,,,12.079125,45.054087
383,2020-07-06,Porto Tolle - S. Giorgio,Rovigo,CDC-CO2,3,262,0,0.491614268977311,-0.362063353727753,0.102293732570665,-0.102293732570665,0.3935664384545421,0.165540128044217,-0.32822472694306104,0.067949148102671,0.08758311934879,0.17916208524205302,-0.08758311934879,0.17916208524205302,15545,14795,40.8,53.6,494.299933,13951.125,14247.8666666667,14428.454545454499,14792.791666666699,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,6316.252111,636884.3379520001,0.0,98.02256,5.487367,936.028137,186.0,3.995811,12.450199000000001,44.902271999999996
393,2020-07-06,Barbarano mossano,Vicenza,CDC-CO2,3,208,0,0.41265944429492296,-0.365132618413436,0.06902591348279,-0.06902591348279,0.613452767982878,0.120199645512493,-0.334509968640573,0.040360416250631005,0.28580312058713103,0.129679982655465,-0.28580312058713103,0.129679982655465,15413,14672,21.6,28.35,381.366584,13961.3076923077,14293.55,14582.066666666698,14989.2380952381,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,5,8761.53703,0.0,17.0,240.272278,3.107168,44631.269531,1.0,0.6935100000000001,11.595169,45.387761
342,2020-07-06,Casale di Scodosia,Padova,CDC-CO2,1,71,0,0.6913232773804461,-0.33644305481128306,0.354153863265508,-0.354153863265508,0.675193884952223,0.044121446488069,-0.283515798736794,0.050660180129602,0.378419604531401,0.052249959259199015,-0.378419604531401,0.052249959259199015,15460,14760,21.3,25.5,332.81666,13963.0,14329.7058823529,14595.285714285701,15076.0952380952,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-01_006.tif,2020-07-01,5,1210.1478029999996,4164.227373,9.0,248.993652,1.5831110000000002,53828.33984400001,758.0,0.313862,11.483487,45.179494
235,2020-07-06,Porto Viro,Rovigo,CDC-CO2,3,225,0,0.612246967589216,-0.363629805523656,0.25824326857081303,-0.25824326857081303,0.579078871472684,0.07919757736880001,-0.29969279506582697,0.045726340790216,0.269642466684274,0.076858105295756,-0.269642466684274,0.076858105295756,15469,14663,38.4,39.15,482.81677,13963.0,14320.428571428602,14527.571428571398,15012.875,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,1181.430477,176483.53056800005,0.0,237.482117,1.834336,4671.538086,545.0,54.4586,12.264539,45.049009999999996
385,2020-07-06,Cavarzere,Venezia,CDC-CO2,3,270,0,0.7906766723467371,-0.35047817983143104,0.463128349804216,-0.463128349804216,0.5359392078849871,0.17945092665090198,-0.31989711847718605,0.084648106076276,0.228589829813918,0.16609514592779506,-0.228589829813918,0.16609514592779506,15469,14554,24.3,24.6,530.083608,13925.666666666699,14251.470588235301,14518.3571428571,14999.6956521739,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,4207.672511,133593.054252,2.0,82.399681,3.813722,11100.608398,179.0,1.45028,12.1235222830845,45.139013844937494
178,2020-07-06,Codogne,Treviso,CDC-CO2,1,59,0,0.694315116395244,-0.38704822244890896,0.258961265302318,-0.258961265302318,0.6058504253382,0.104312464842264,-0.349080559507395,0.024128222763388,0.232017021589998,0.082143642608722,-0.232017021589998,0.082143642608722,15472,14355,12.0,12.7,551.8663,14008.2272727273,14338.882352941202,14557.2,15088.0909090909,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-06-25_006.tif,2020-06-25,11,3870.158107,2242.883209,24.0,238.96109,2.277143,32882.167969,285.0,1.050673,12.424349504705901,45.864106903809
386,2020-07-06,Motta di Livenza,Treviso,CDC-CO2,2,196,0,0.543668723252818,-0.382788572446736,0.134084912499407,-0.134084912499407,0.5087224483974779,0.11321997186526403,-0.32295245819751,0.066212580065298,0.173876006891755,0.077854568141104,-0.173876006891755,0.077854568141104,15503,14670,11.3,11.95,574.367057,13989.55,14316.7333333333,14512.2352941176,15041.0909090909,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,1703.292855,31147.152764,6.0,239.215118,6.4212099999999985,23904.560547,348.0,16.150270000000006,12.587252000000001,45.781058
369,2020-07-06,Chioggia,Venezia,CDC-CO2,3,234,0,0.35734832302887,-0.14896640081956,0.152928865532391,-0.152928865532391,0.193337574852412,0.183367821544595,-0.107121832488623,0.287006686476215,0.07677543009067797,0.09601015660166197,-0.07677543009067797,0.09601015660166197,15443,14830,32.0,32.2,568.100724,13952.333333333301,14165.0769230769,14355.4666666667,14680.1428571429,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,4900.640254999998,381187.116013,1.0,116.791687,1.888935,1402.2561039999996,238.0,25.19573,12.283716,45.198980999999996
369,2020-07-06,Chioggia,Venezia,Gravid Trap,1,11,0,0.35734832302887,-0.14896640081956,0.152928865532391,-0.152928865532391,0.193337574852412,0.183367821544595,-0.107121832488623,0.287006686476215,0.07677543009067797,0.09601015660166197,-0.07677543009067797,0.09601015660166197,15443,14830,32.0,32.2,568.100724,13952.333333333301,14165.0769230769,14355.4666666667,14680.1428571429,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,4900.640254999998,381187.116013,1.0,116.791687,1.888935,1402.2561039999996,238.0,25.19573,12.283716,45.198980999999996
165,2020-07-06,Casaleone,Verona,CDC-CO2,5,425,0,0.378796001002549,-0.313448201444236,0.094550969624172,-0.094550969624172,0.4539694044728971,0.153922725176632,-0.298098643288811,0.031046761816842006,0.164163481779797,0.132344376540135,-0.164163481779797,0.132344376540135,15488,14614,19.7,24.95,332.083359,13980.9090909091,14351.277777777801,14660.461538461499,15047.8571428571,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-05_006.tif,2020-07-05,1,1674.175598,0.0,13.0,146.985458,1.562037,75366.570313,454.0,0.0,11.210249076605198,45.1571350876077
380,2020-07-06,Villa Bartolomea,Verona,CDC-CO2,2,159,0,0.442460665633954,-0.3749935263997021,0.10314992269383097,-0.10314992269383097,0.617451188434345,0.105055636932702,-0.34812935319459803,0.034128939280819,0.280735963185223,0.08822444466322099,-0.280735963185223,0.08822444466322099,15412,14631,16.1,21.35,334.01674,13947.6428571429,14292.222222222199,14578.214285714299,15063.75,LC08_L1TP_2020-07-05_01_T1.tif,2020-07-05,1,MODIS_MOD11A1_2020-07-06_006.tif,2020-07-06,0,MODIS_MOD11A1_2020-07-04_006.tif,2020-07-04,2,0.0,0.0,9.0,213.369843,2.845187,65106.515625,2377.0,0.0,11.348957,45.142783
355,2020-07-08,Santa Lucia di Piave,Treviso,CDC-CO2,1,103,0,0.526179367547952,-0.476799598695761,0.147534593646463,-0.147534593646463,0.6155098515778481,0.10523809852211803,-0.5287276982344989,0.07019848536066299,0.220581587840221,0.075015180974337,-0.220581587840221,0.075015180974337,15240,14526,14.6,15.2,500.98340700000006,13981.45,14224.071428571398,14524.5,15035.176470588201,S2A_MSIL1C_2020-07-07_R022.tif,2020-07-07,1,MODIS_MOD11A1_2020-07-08_006.tif,2020-07-08,0,MODIS_MOD11A1_2020-06-30_006.tif,2020-06-30,8,3074.274964,12783.560369,50.0,95.661057,3.337992,29555.904297000005,630.0,1.040392,12.299455,45.797541700000004
374,2020-07-08,Marostica,Vicenza,CDC-CO2,1,9,0,0.541919191919192,-0.489995119570522,0.14623615543457902,-0.14623615543457902,0.4879479186551429,0.15795192670977198,-0.456154061798497,0.10793449526880497,0.111795297259203,0.119780925524008,-0.111795297259203,0.119780925524008,15263,14588,22.0,22.15,426.650008,14066.0476190476,14293.8947368421,14467.214285714299,14842.3684210526,S2A_MSIL1C_2020-07-07_R022.tif,2020-07-07,1,MODIS_MOD11A1_2020-07-08_006.tif,2020-07-08,0,MODIS_MOD11A1_2020-07-08_006.tif,2020-07-08,0,60.473824,0.0,108.0,118.486816,4.767823,57722.51953099999,948.0,20.6565,11.649377000000001,45.743659
